DATAFLOW,LAST UPDATE,freq,crops,strucpro,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,IT,2020,249.03,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,IT,2021,239.71,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,IT,2022,230.05,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LT,2011,175.50,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LT,2012,213.50,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LT,2013,210.70,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LT,2014,241.80,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LT,2015,206.14,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LT,2016,185.98,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LT,2017,216.25,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LT,2018,202.67,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LT,2019,191.69,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LT,2020,293.40,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LT,2021,184.63,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LT,2022,218.75,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LU,2011,4.68,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LU,2012,5.45,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LU,2013,6.35,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LU,2014,6.49,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LU,2015,6.55,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LU,2016,6.58,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LU,2017,6.58,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LU,2018,7.48,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LU,2019,7.97,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LU,2020,9.04,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LU,2021,7.33,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LV,2011,140.80,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LV,2012,155.10,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LV,2013,158.10,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LV,2014,191.20,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LV,2015,175.70,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LV,2016,160.40,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LV,2017,140.30,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LV,2018,198.80,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LV,2019,252.20,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LV,2020,305.80,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LV,2021,194.50,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,LV,2022,304.30,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,ME,2011,0.46,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,ME,2012,0.29,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,ME,2013,0.59,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,ME,2014,0.48,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,ME,2015,0.56,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,ME,2016,0.56,p
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,ME,2017,0.56,p
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,ME,2018,0.57,p
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,ME,2019,0.61,p
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,ME,2020,0.61,p
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,ME,2021,0.60,p
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,MK,2011,4.65,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,MK,2012,3.94,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,MK,2013,5.28,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,MK,2014,6.10,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,MK,2015,5.72,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,MK,2016,7.70,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,MK,2017,5.48,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,MK,2018,7.42,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,MK,2019,6.79,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,MK,2020,6.41,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,MK,2021,5.63,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,MK,2022,6.26,e
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,MT,2011,0.00,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,MT,2012,0.00,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,MT,2013,0.00,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,MT,2014,0.00,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,MT,2015,0.00,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,MT,2016,0.00,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,MT,2017,0.00,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,MT,2018,0.00,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,MT,2019,0.00,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,MT,2020,0.00,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,MT,2021,0.00,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,MT,2022,0.00,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,NL,2011,7.81,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,NL,2012,9.77,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,NL,2013,9.77,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,NL,2014,9.77,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,NL,2015,7.98,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,NL,2016,7.09,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,NL,2017,9.72,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,NL,2018,6.92,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,NL,2019,8.37,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,NL,2020,7.58,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,NL,2021,7.27,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,NO,2011,228.31,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,NO,2012,229.30,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,NO,2013,221.40,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,NO,2014,279.71,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,NO,2015,282.48,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,NO,2016,354.52,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,NO,2017,279.42,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,PL,2011,4442.34,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,PL,2012,5053.55,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,PL,2013,3683.17,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,PL,2014,3899.03,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,PL,2015,3092.57,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,PL,2016,3511.18,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,PL,2017,3986.27,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,PL,2018,3390.18,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,PL,2019,3426.72,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,PL,2020,3265.71,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,PL,2021,3449.31,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,PL,2022,2523.82,e
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,PT,2011,49.94,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,PT,2012,31.57,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,PT,2013,64.82,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,PT,2014,69.79,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,PT,2015,50.68,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,PT,2016,68.07,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,PT,2017,47.46,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,PT,2018,57.72,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,PT,2019,51.55,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,PT,2020,48.63,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,PT,2021,39.38,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,PT,2022,35.05,p
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,RO,2011,375.86,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,RO,2012,339.00,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,RO,2013,373.78,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,RO,2014,381.63,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,RO,2015,347.98,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,RO,2016,381.36,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,RO,2017,407.80,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,RO,2018,383.72,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,RO,2019,361.57,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,RO,2020,196.66,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,RO,2021,209.85,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,RO,2022,176.30,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,RS,2011,82.58,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,RS,2012,77.26,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,RS,2013,88.29,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,RS,2014,74.93,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,RS,2015,88.29,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,RS,2016,81.00,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,RS,2017,69.50,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,RS,2018,74.70,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,RS,2019,56.24,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,RS,2020,52.14,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,RS,2021,55.95,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SE,2011,760.90,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SE,2012,784.60,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SE,2013,922.80,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SE,2014,714.80,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SE,2015,796.70,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SE,2016,826.90,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SE,2017,717.50,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SE,2018,385.70,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SE,2019,713.50,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SE,2020,857.50,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SE,2021,579.40,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SE,2022,773.00,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SI,2011,5.82,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SI,2012,4.35,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SI,2013,3.11,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SI,2014,4.45,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SI,2015,5.02,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SI,2016,4.33,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SI,2017,4.64,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SI,2018,3.40,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SI,2019,4.03,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SI,2020,3.23,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SI,2021,4.12,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SK,2011,37.80,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SK,2012,33.72,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SK,2013,30.63,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SK,2014,38.73,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SK,2015,43.01,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SK,2016,35.59,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SK,2017,34.94,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SK,2018,29.88,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SK,2019,31.90,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SK,2020,33.04,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SK,2021,36.62,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,SK,2022,25.60,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,TR,2011,218.00,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,TR,2012,210.00,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,TR,2013,235.00,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,TR,2014,210.00,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,TR,2015,250.00,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,TR,2016,235.20,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,TR,2017,261.34,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,TR,2018,270.58,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,TR,2019,275.67,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,TR,2020,327.87,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,TR,2021,289.24,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,UK,2011,633.30,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,UK,2012,646.22,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,UK,2013,958.40,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,UK,2014,815.23,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,UK,2015,794.35,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,UK,2016,806.51,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,UK,2017,864.83,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,UK,2018,840.31,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,UK,2019,1063.08,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,UK,2020,1004.10,p
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,XK,2011,11.10,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,XK,2012,4.90,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,XK,2013,6.80,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,XK,2014,9.80,e
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,XK,2015,3.40,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,XK,2016,5.40,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,XK,2017,4.90,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,XK,2018,2.80,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,XK,2019,4.00,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,XK,2020,4.77,
ESTAT:TAG00053(1.0),29/11/22 23:00:00,A,C1400,PR_HU_EU,XK,2021,4.50,
